year,district,active_parish_rows,active_unique_parishes,matched_parish_rows,matched_unique_parishes,matched_share,usable_1851_backbone
1974,Maelor,11,11,0,0,0.0,0
1974,Maidenhead,8,8,0,0,0.0,0
1974,Maidstone,70,70,13,13,0.18571428571428572,1
1974,Malvern,27,27,0,0,0.0,0
1974,Mansfield,10,10,4,4,0.4,1
1974,Market Bosworth,20,20,16,16,0.8,1
1974,Market Harborough,61,61,22,22,0.36065573770491804,1
1974,Marlborough,26,26,11,11,0.4230769230769231,1
1974,Melton Mowbray,28,28,14,14,0.5,1
1974,Melton Mowbray (1997 onw),28,28,14,14,0.5,1
1974,Mendip,63,63,0,0,0.0,0
1974,Mere,23,23,3,3,0.13043478260869565,1
1974,Meriden,28,28,15,15,0.5357142857142857,1
1974,Merioneth East,12,12,0,0,0.0,0
1974,Merioneth North,10,10,0,0,0.0,0
1974,Merioneth South,16,16,0,0,0.0,0
1974,Merthyr Tydfil,1,1,0,0,0.0,0
1974,Merton,1,1,0,0,0.0,0
1974,Mid Glamorgan,56,56,0,0,0.0,0
1974,Middleton (1933-74),4,4,0,0,0.0,0
1974,Midhurst & Petworth,37,37,0,0,0.0,0
1974,Millom,10,10,0,0,0.0,0
1974,Nelson (1936-1974),26,26,0,0,0.0,0
1974,New Forest,20,20,8,8,0.4,1
1974,Newark,29,29,21,21,0.7241379310344828,1
1974,Newbury,47,47,13,13,0.2765957446808511,1
1974,Newcastle under Lyme,17,17,7,7,0.4117647058823529,1
1974,Newcastle upon Tyne,2,2,0,0,0.0,0
1974,Newham,1,1,0,0,0.0,0
1974,Newmarket (1938-1989),40,40,0,0,0.0,0
1974,Newmarket (to 1938),40,40,0,0,0.0,0
1974,Newport M,1,1,1,1,1.0,1
1974,Newton,11,11,0,0,0.0,0
1974,Newton Abbot,60,60,26,26,0.43333333333333335,1
1974,Newtown,18,18,9,9,0.5,1
1974,North Bucks,98,98,0,0,0.0,0
1974,North Cleveland,9,9,0,0,0.0,0
1974,North Cotswold,37,37,0,0,0.0,0
1974,North Dorset,107,107,0,0,0.0,0
1974,North East Cheshire,5,5,0,0,0.0,0
1974,North East Hampshire,20,20,0,0,0.0,0
1974,North Kesteven,32,32,0,0,0.0,0
1974,North Shropshire,28,28,0,0,0.0,0
1974,North Tyneside East,1,1,0,0,0.0,0
1974,North Tyneside West,1,1,0,0,0.0,0
1974,North Walsham,82,82,0,0,0.0,0
1974,North Warwickshire,34,34,0,0,0.0,0
1974,Northallerton,53,53,41,41,0.7735849056603774,1
1974,Northumberland Central,38,38,0,0,0.0,0
1974,Northumberland North First,40,40,0,0,0.0,0
1974,Northumberland North Second,41,41,0,0,0.0,0
1974,Northumberland South,10,10,0,0,0.0,0
1974,Northumberland West,55,55,0,0,0.0,0
1974,Northwich,36,36,28,28,0.7777777777777778,1
1974,Norton Radstock,24,24,0,0,0.0,0
1974,Norwich,2,2,0,0,0.0,0
1974,Norwich Outer,147,147,0,0,0.0,0
1974,Nottingham,2,2,0,0,0.0,0
1974,Nuneaton,4,4,1,1,0.25,1
1974,Oakham,29,29,27,27,0.9310344827586207,1
1974,Okehampton,28,28,26,26,0.9285714285714286,1
1974,Oldham,1,1,0,0,0.0,0
1974,Ormskirk,19,19,18,18,0.9473684210526315,1
1974,Oswestry,21,21,5,5,0.23809523809523808,1
1974,Oundle,30,30,19,19,0.6333333333333333,1
1974,Oundle & Thrapston,50,50,0,0,0.0,0
1974,Oxford,2,2,0,0,0.0,0
1974,Pembroke,27,27,22,22,0.8148148148148148,1
1974,Penrith,19,19,15,15,0.7894736842105263,1
1974,Penzance,21,21,17,17,0.8095238095238095,1
1974,Pershore,42,42,37,37,0.8809523809523809,1
1974,Peterborough,6,6,0,0,0.0,0
1974,Petersfield,16,16,7,7,0.4375,1
1974,Ploughley (1964 onw),43,43,0,0,0.0,0
1974,Plymouth,16,16,0,0,0.0,0
1974,Plympton (1936-74),12,12,0,0,0.0,0
1974,Pontefract,17,17,13,13,0.7647058823529411,1
1974,Pontypool,28,28,2,2,0.07142857142857142,1
1974,Pontypridd,5,5,0,0,0.0,0
1974,Poole (1959 onw),90,90,2,2,0.022222222222222223,1
1974,Poole (to 1958),90,90,2,2,0.022222222222222223,1
1974,Poplar & Bethnal Green,1,1,0,0,0.0,0
1974,Portsmouth (1900 onw),2,2,0,0,0.0,0
1974,Prescot,9,9,7,7,0.7777777777777778,1
1974,Preston,1,1,1,1,1.0,1
1974,Preston & South Ribble,18,18,0,0,0.0,0
1974,Pwllheli & Portmadoc,17,17,0,0,0.0,0
1974,Radnorshire East,27,27,0,0,0.0,0
1974,Radnorshire West,36,36,0,0,0.0,0
1974,Reading & Wokingham,38,38,0,0,0.0,0
1974,Reading (1837-1974),1,1,0,0,0.0,0
1974,Redbridge (1965 onw),1,1,0,0,0.0,0
1974,Redruth (to 1974),1,1,0,0,0.0,0
1974,Repton (1937-1974),34,34,0,0,0.0,0
1974,Ribble Valley,44,44,0,0,0.0,0
1974,Richmond Yk,69,69,37,37,0.5362318840579711,1
1974,Richmond upon Thames,1,1,0,0,0.0,0
1974,Ringwood & Fordingbridge,14,14,0,0,0.0,0
1974,Rochdale,1,1,0,0,0.0,0
1974,Rochford,18,18,11,11,0.6111111111111112,1
1974,Romsey & Stockbridge,29,29,0,0,0.0,0
1974,Ross,36,36,22,22,0.6111111111111112,1
1974,Rother Valley,32,32,0,0,0.0,0
1974,Rotherham,1,1,1,1,1.0,1
1974,Rugby,43,43,26,26,0.6046511627906976,1
1974,Runcorn,21,21,15,15,0.7142857142857143,1
1974,Rushcliffe,59,59,0,0,0.0,0
1974,Ruthin,22,22,7,7,0.3181818181818182,1
1974,Rutland (1974-1995),58,58,0,0,0.0,0
1974,Rutland (1997 onw),58,58,0,0,0.0,0
1974,Ryedale,105,104,0,0,0.0,0
1974,Saddleworth,1,1,0,0,0.0,0
1974,Saffron Walden,32,32,20,20,0.625,1
1974,Salford,1,1,1,1,1.0,1
1974,Samford,16,16,0,0,0.0,0
1974,Sandwell,1,1,0,0,0.0,0
1974,Scarborough,22,22,20,20,0.9090909090909091,1
1974,Scunthorpe (1938-1996),56,56,0,0,0.0,0
1974,Sedbergh,3,3,1,1,0.3333333333333333,1
1974,Sedgemoor,54,54,0,0,0.0,0
1974,Selby,18,18,16,16,0.8888888888888888,1
1974,Shardlow,32,32,14,14,0.4375,1
1974,Sheffield,1,1,0,0,0.0,0
1974,Sheppey,2,2,0,0,0.0,0
1974,Shepway,29,29,0,0,0.0,0
1974,Shipston on Stour,24,24,19,19,0.7916666666666666,1
1974,Sittingbourne (1941 onw),40,40,0,0,0.0,0
1974,Sleaford & East Kesteven,45,45,0,0,0.0,0
1974,Slough,3,3,0,0,0.0,0
1974,Sodbury (1937-1996),23,23,0,0,0.0,0
1974,Solihull,1,1,0,0,0.0,0
1974,South Dorset,89,89,0,0,0.0,0
1974,South East Hampshire,3,3,0,0,0.0,0
1974,South Shields,1,1,1,1,1.0,1
1974,South Staffordshire,31,31,0,0,0.0,0
1974,Southam,31,31,24,24,0.7741935483870968,1
1974,Southampton,1,1,0,0,0.0,0
1974,Southend on Sea,16,16,0,0,0.0,0
1974,Southport,1,1,0,0,0.0,0
1974,Southwell,55,55,50,50,0.9090909090909091,1
1974,Spalding,1,1,0,0,0.0,0
1974,Spen Valley,7,7,0,0,0.0,0
1974,Spilsby,8,8,0,0,0.0,0
1974,St Albans,13,13,4,4,0.3076923076923077,1
1974,St Asaph,9,9,2,2,0.2222222222222222,1
1974,St Austell,24,24,11,11,0.4583333333333333,1
1974,St Germans,17,17,8,8,0.47058823529411764,1
1974,St Helens,1,1,0,0,0.0,0
1974,Stafford,39,39,19,19,0.48717948717948717,1
1974,Staffordshire Moorlands,41,41,0,0,0.0,0
1974,Staincliffe,55,55,0,0,0.0,0
1974,Staincross,19,19,0,0,0.0,0
1974,Stamford,1,1,0,0,0.0,0
1974,Stockport,1,1,1,1,1.0,1
1974,Stoke on Trent,2,2,0,0,0.0,0
1974,Stourbridge,9,9,7,7,0.7777777777777778,1
1974,Stratford upon Avon,38,38,24,24,0.631578947368421,1
1974,Stratton,12,12,8,8,0.6666666666666666,1
1974,Stroud (1837 onw),39,39,12,12,0.3076923076923077,1
1974,Sturminster (1959 to 1974),75,75,16,16,0.21333333333333335,1
1974,Sturminster (to 1958),75,75,16,16,0.21333333333333335,1
1974,Sudbury,27,27,0,0,0.0,0
1974,Sunderland,1,1,1,1,1.0,1
1974,Surrey Mid Eastern,33,33,0,0,0.0,0
1974,Surrey North Western,14,14,0,0,0.0,0
1974,Surrey South Eastern,40,40,0,0,0.0,0
1974,Surrey South Western,47,47,0,0,0.0,0
1974,Sutton (1965 onw),1,1,0,0,0.0,0
1974,Sutton Coldfield,1,1,0,0,0.0,0
1974,Swadlincote,32,32,0,0,0.0,0
1974,Swansea,2,2,0,0,0.0,0
1974,Swindon,30,30,0,0,0.0,0
1974,Tameside,1,1,0,0,0.0,0
1974,Taunton (1837-1974),49,49,28,28,0.5714285714285714,1
1974,Taunton (1996 onw),49,49,28,28,0.5714285714285714,1
1974,Taunton Deane,50,50,0,0,0.0,0
1974,Tavistock,26,26,24,24,0.9230769230769231,1
1974,Teesside,1,1,0,0,0.0,0
1974,Tenbury,12,12,5,5,0.4166666666666667,1
1974,Thanet,18,18,6,6,0.3333333333333333,1
1974,Thirsk,60,60,38,38,0.6333333333333333,1
1974,Thornbury,21,21,16,16,0.7619047619047619,1
1974,Thrapston,17,17,13,13,0.7647058823529411,1
1974,Thurrock (1939 onw),2,2,0,0,0.0,0
1974,Tiverton,61,61,25,25,0.4098360655737705,1
1974,Todmorden,6,6,3,3,0.5,1
1974,Tonbridge,40,40,6,6,0.15,1
1974,Torbay,5,5,0,0,0.0,0
1974,Towcester,30,30,21,21,0.7,1
1974,Trafford,5,5,0,0,0.0,0
1974,Trowbridge,17,17,0,0,0.0,0
1974,Truro,25,25,16,16,0.64,1
1974,Tynemouth,1,1,1,1,1.0,1
1974,Uckfield,9,9,0,0,0.0,0
1974,Ulverston,30,30,18,18,0.6,1
1974,Upper Agbrigg,10,10,0,0,0.0,0
1974,Uppingham,18,18,18,18,1.0,1
1974,Uttlesford,57,57,0,0,0.0,0
1974,Vale Royal,47,47,0,0,0.0,0
1974,Vaynor,3,3,0,0,0.0,0
1974,Wakefield,1,1,0,0,0.0,0
1974,Wallasey,1,1,0,0,0.0,0
1974,Wallingford,16,16,11,11,0.6875,1
1974,Walsall,1,1,0,0,0.0,0
1974,Waltham Forest,1,1,0,0,0.0,0
1974,Wantage,56,56,28,28,0.5,1
1974,Ware,15,15,9,9,0.6,1
1974,Warley,1,1,0,0,0.0,0
1974,Warminster,33,33,14,14,0.42424242424242425,1
1974,Warrington,1,1,1,1,1.0,1
1974,Warwick & Leamington,36,36,0,0,0.0,0
1974,Watford,11,11,3,3,0.2727272727272727,1
1974,Waveney,63,62,0,0,0.0,0
1974,Wayland,65,65,18,18,0.27692307692307694,1
1974,Wellingborough,27,27,22,22,0.8148148148148148,1
1974,Wellington Sal,38,38,5,5,0.13157894736842105,1
1974,Wells,39,39,15,15,0.38461538461538464,1
1974,Welshpool,15,15,0,0,0.0,0
1974,Welton (1938-1974),46,46,0,0,0.0,0
1974,Wensleydale,82,82,0,0,0.0,0
1974,Weobley,26,26,26,26,1.0,1
1974,West Bromwich,1,1,0,0,0.0,0
1974,West Cheshire,119,119,0,0,0.0,0
1974,West Glamorgan,43,43,0,0,0.0,0
1974,West Lancashire,15,15,0,0,0.0,0
1974,West Somerset,43,43,0,0,0.0,0
1974,Westmorland North,53,53,0,0,0.0,0
1974,Westmorland South,58,58,0,0,0.0,0
1974,Weston super Mare (1936-1996),56,56,0,0,0.0,0
1974,Weymouth (1959-97),62,62,10,10,0.16129032258064516,1
1974,Weymouth (to 1958),62,62,10,10,0.16129032258064516,1
1974,Wharfedale,26,26,0,0,0.0,0
1974,Whitby,23,23,19,19,0.8260869565217391,1
1974,Whitehaven,21,21,14,14,0.6666666666666666,1
1974,Widnes,6,6,0,0,0.0,0
1974,Wigan,1,1,1,1,1.0,1
1974,Wigton,30,30,11,11,0.36666666666666664,1
1974,Wincanton,31,31,29,29,0.9354838709677419,1
1974,Winchester,38,38,12,12,0.3157894736842105,1
1974,Windsor,4,4,0,0,0.0,0
1974,Windsor & Maidenhead,12,12,0,0,0.0,0
1974,Wirral (1837-1974),22,22,18,18,0.8181818181818182,1
1974,Witney,39,39,25,25,0.6410256410256411,1
1974,Wokingham,41,41,7,7,0.17073170731707318,1
1974,Wolverhampton,1,1,0,0,0.0,0
1974,Worcester,1,1,0,0,0.0,0
1974,Worksop,15,15,11,11,0.7333333333333333,1
1974,Worth Valley,4,4,0,0,0.0,0
1974,Wortley (1838-1974),5,5,3,3,0.6,1
1974,Wrekin,36,36,0,0,0.0,0
1974,Wrexham (1837-1974),36,36,16,16,0.4444444444444444,1
1974,Wrexham (1996 onw),36,36,16,16,0.4444444444444444,1
1974,Wycombe,22,22,10,10,0.45454545454545453,1
1974,Yeovil,20,20,15,15,0.75,1
1974,York (1837-1937),2,2,0,0,0.0,0
1974,York (1938 onw),2,2,0,0,0.0,0
1974,Ystradgynlais,3,3,0,0,0.0,0
1975,Alcester,16,16,14,14,0.875,1
1975,Alton (1837 onw),22,22,13,13,0.5909090909090909,1
1975,Ampthill,30,30,17,17,0.5666666666666667,1
1975,Andover,32,32,21,21,0.65625,1
1975,Appleby,34,34,0,0,0.0,0
1975,Ashbourne,48,48,38,38,0.7916666666666666,1
1975,Ashford (1941-1998),43,43,0,0,0.0,0
1975,Aylesbury,58,58,33,33,0.5689655172413793,1
1975,Bakewell (1839 onw),56,56,48,48,0.8571428571428571,1
1975,Banbury,35,35,23,23,0.6571428571428571,1
1975,Barking (1965-1980),1,1,0,0,0.0,0
1975,Barnstaple,68,68,38,38,0.5588235294117647,1
1975,Basford,24,24,18,18,0.75,1
1975,Basingstoke,35,35,29,29,0.8285714285714286,1
1975,Battle,22,22,0,0,0.0,0
1975,Bedford,47,47,28,28,0.5957446808510638,1
1975,Belper,18,18,15,15,0.8333333333333334,1
1975,Bexley,1,1,0,0,0.0,0
1975,Bideford,40,40,17,17,0.425,1
1975,Biggleswade,26,26,25,25,0.9615384615384616,1
1975,Bishops Stortford,21,21,9,9,0.42857142857142855,1
1975,Blackburn,15,15,0,0,0.0,0
1975,Blackpool & Fylde,16,16,0,0,0.0,0
1975,Bodmin,21,21,13,13,0.6190476190476191,1
1975,Brackley,27,27,17,17,0.6296296296296297,1
1975,Bracknell,10,10,0,0,0.0,0
1975,Braintree,61,61,11,11,0.18032786885245902,1
1975,Brent,1,1,0,0,0.0,0
1975,Brentwood,9,9,0,0,0.0,0
1975,Bridgnorth,44,44,24,24,0.5454545454545454,1
1975,Bridport (1959 to 1997),46,46,17,17,0.3695652173913043,1
1975,Bridport (to 1958),46,46,17,17,0.3695652173913043,1
1975,Brighton,1,1,0,0,0.0,0
1975,Broxbourne,1,1,0,0,0.0,0
1975,Bullingdon,53,53,0,0,0.0,0
1975,Burnley & Pendle,23,23,0,0,0.0,0
1975,Camborne-Redruth,1,1,0,0,0.0,0
1975,Camelford,13,13,11,11,0.8461538461538461,1
1975,Cannock Chase,2,2,0,0,0.0,0
1975,Central Cleveland,21,21,0,0,0.0,0
1975,Chatham,13,13,0,0,0.0,0
1975,Chelmsford,27,27,22,22,0.8148148148148148,1
1975,Cheltenham,57,57,10,10,0.17543859649122806,1
1975,Cheshire East,75,75,0,0,0.0,0
1975,Chester & Ellesmere Port,120,120,0,0,0.0,0
1975,Chesterfield,43,43,23,23,0.5348837209302325,1
1975,Chichester,78,78,0,0,0.0,0
1975,Chiltern & Beaconsfield,28,28,0,0,0.0,0
1975,Chippenham,46,46,15,15,0.32608695652173914,1
1975,Chipping Norton,43,43,22,22,0.5116279069767442,1
1975,Chorley,23,23,22,22,0.9565217391304348,1
1975,Cirencester,52,52,28,28,0.5384615384615384,1
1975,Clun,25,25,14,14,0.56,1
1975,Coalville,23,23,0,0,0.0,0
1975,Colchester,63,63,0,0,0.0,0
1975,Congleton & Crewe,94,94,0,0,0.0,0
1975,Corby,8,8,0,0,0.0,0
1975,Crawley,3,3,0,0,0.0,0
1975,Dacorum,17,17,0,0,0.0,0
1975,Dartford,22,22,12,12,0.5454545454545454,1
1975,Daventry,36,36,24,24,0.6666666666666666,1
1975,Depwade,35,35,24,24,0.6857142857142857,1
1975,Devizes,50,50,19,19,0.38,1
1975,Dover,31,31,7,7,0.22580645161290322,1
1975,Downham,34,34,25,25,0.7352941176470589,1
1975,Droxford,17,17,9,9,0.5294117647058824,1
1975,Dunstable (1964-1999),10,10,0,0,0.0,0
1975,Durham Eastern,18,18,0,0,0.0,0
1975,Durham Northern,25,25,0,0,0.0,0
1975,Durham South Western,50,50,0,0,0.0,0
1975,Durham Western,26,26,0,0,0.0,0
1975,East Cleveland,4,4,0,0,0.0,0
1975,East Dereham,48,48,0,0,0.0,0
1975,East Retford,54,54,40,40,0.7407407407407407,1
1975,East Staffordshire,31,31,0,0,0.0,0
1975,Eastbourne,1,1,0,0,0.0,0
1975,Elstree & Potters Bar,4,4,0,0,0.0,0
1975,Enfield,1,1,0,0,0.0,0
1975,Epping Forest,26,26,0,0,0.0,0
1975,Fakenham,40,40,0,0,0.0,0
1975,Falmouth,8,8,6,6,0.75,1
1975,Fleetwood,1,1,0,0,0.0,0
1975,Forest of Dean,25,25,0,0,0.0,0
1975,Garstang,21,21,18,18,0.8571428571428571,1
1975,Great Yarmouth (1939 onw),22,22,0,0,0.0,0
1975,Hailsham,21,21,0,0,0.0,0
1975,Halton,5,5,0,0,0.0,0
1975,Haringey,1,1,0,0,0.0,0
1975,Harlow,1,1,0,0,0.0,0
1975,Hastings (1837-1977),1,1,0,0,0.0,0
1975,Hatfield,8,8,5,5,0.625,1
1975,Havering,1,1,0,0,0.0,0
1975,Henley,24,24,12,12,0.5,1
1975,Hertford & Ware,29,29,0,0,0.0,0
1975,Hillingdon (1965 onw),1,1,0,0,0.0,0
1975,Hinckley,23,23,5,5,0.21739130434782608,1
1975,Hitchin,31,31,14,14,0.45161290322580644,1
1975,Holsworthy,24,24,16,16,0.6666666666666666,1
1975,Honiton,41,41,24,24,0.5853658536585366,1
1975,Horsham,3,3,0,0,0.0,0
1975,Hounslow,1,1,0,0,0.0,0
1975,Hove (1935-1998),1,1,0,0,0.0,0
1975,Hyndburn & Rossendale,3,3,0,0,0.0,0
1975,Ilkeston,12,12,0,0,0.0,0
1975,Isles of Scilly (1901 onw),5,5,0,0,0.0,0
1975,Jarrow,1,1,0,0,0.0,0
1975,Kerrier,16,16,0,0,0.0,0
1975,Kettering,69,69,15,15,0.21739130434782608,1
1975,Kings Lynn,67,67,0,0,0.0,0
1975,Kingsbridge,26,26,24,24,0.9230769230769231,1
1975,Kingsclere & Whitchurch (1932-2000),15,15,0,0,0.0,0
1975,Kingston upon Thames,1,1,0,0,0.0,0
1975,Knowsley,7,7,0,0,0.0,0
1975,Lancaster,39,39,12,12,0.3076923076923077,1
1975,Launceston,20,20,13,13,0.65,1
1975,Leicestershire Central,73,73,0,0,0.0,0
1975,Leighton Buzzard,7,7,4,4,0.5714285714285714,1
1975,Lewes,17,17,0,0,0.0,0
1975,Lichfield,29,29,13,13,0.4482758620689655,1
1975,Liskeard,24,24,17,17,0.7083333333333334,1
1975,Loughborough,22,22,3,3,0.13636363636363635,1
1975,Ludlow,33,33,17,17,0.5151515151515151,1
1975,Luton,5,5,0,0,0.0,0
1975,Macclesfield,54,54,25,25,0.46296296296296297,1
1975,Maidstone,63,63,13,13,0.20634920634920634,1
1975,Mansfield,7,7,1,1,0.14285714285714285,1
1975,Market Harborough,60,60,21,21,0.35,1
1975,Marlborough,26,26,11,11,0.4230769230769231,1
1975,Melton Mowbray,26,26,13,13,0.5,1
1975,Melton Mowbray (1997 onw),26,26,13,13,0.5,1
1975,Mendip,63,63,0,0,0.0,0
1975,Mere,23,23,3,3,0.13043478260869565,1
1975,Merton,1,1,0,0,0.0,0
1975,New Forest,18,18,7,7,0.3888888888888889,1
1975,Newbury,44,44,12,12,0.2727272727272727,1
1975,Newcastle under Lyme,13,13,6,6,0.46153846153846156,1
1975,Newham,1,1,0,0,0.0,0
1975,Newton Abbot,50,50,23,23,0.46,1
1975,North Bucks,93,93,0,0,0.0,0
1975,North Cleveland,9,9,0,0,0.0,0
1975,North Cotswold,37,37,0,0,0.0,0
1975,North Dorset,107,107,0,0,0.0,0
1975,North East Hampshire,19,19,0,0,0.0,0
1975,North Shropshire,28,28,0,0,0.0,0
1975,North Tyneside East,1,1,0,0,0.0,0
1975,North Tyneside West,1,1,0,0,0.0,0
1975,North Walsham,82,82,0,0,0.0,0
1975,North Warwickshire,34,34,0,0,0.0,0
1975,Northumberland Central,30,30,0,0,0.0,0
1975,Northumberland North First,38,38,0,0,0.0,0
1975,Northumberland North Second,41,41,0,0,0.0,0
1975,Northumberland West,52,52,0,0,0.0,0
1975,Norwich,1,1,0,0,0.0,0
1975,Norwich Outer,147,147,0,0,0.0,0
1975,Nottingham,1,1,0,0,0.0,0
1975,Nuneaton,1,1,0,0,0.0,0
1975,Okehampton,28,28,26,26,0.9285714285714286,1
1975,Oswestry,21,21,5,5,0.23809523809523808,1
1975,Oundle & Thrapston,50,50,0,0,0.0,0
1975,Oxford,1,1,0,0,0.0,0
1975,Penzance,20,20,16,16,0.8,1
1975,Petersfield,14,14,7,7,0.5,1
1975,Ploughley (1964 onw),43,43,0,0,0.0,0
1975,Plymouth,13,13,0,0,0.0,0
1975,Poole (1959 onw),57,57,2,2,0.03508771929824561,1
1975,Poole (to 1958),57,57,2,2,0.03508771929824561,1
1975,Poplar & Bethnal Green,1,1,0,0,0.0,0
1975,Portsmouth (1900 onw),1,1,0,0,0.0,0
1975,Preston & South Ribble,18,18,0,0,0.0,0
1975,Reading & Wokingham,39,39,0,0,0.0,0
1975,Redbridge (1965 onw),1,1,0,0,0.0,0
1975,Ribble Valley,44,44,0,0,0.0,0
1975,Richmond upon Thames,1,1,0,0,0.0,0
1975,Ringwood & Fordingbridge,14,14,0,0,0.0,0
1975,Rugby,41,41,25,25,0.6097560975609756,1
1975,Rushcliffe,59,59,0,0,0.0,0
1975,Rutland (1974-1995),58,58,0,0,0.0,0
1975,Rutland (1997 onw),58,58,0,0,0.0,0
1975,Sandwell,1,1,0,0,0.0,0
1975,Sedgemoor,54,54,0,0,0.0,0
1975,Sheppey,1,1,0,0,0.0,0
1975,Shepway,29,29,0,0,0.0,0
1975,Shipston on Stour,23,23,18,18,0.782608695652174,1
1975,Sittingbourne (1941 onw),39,39,0,0,0.0,0
1975,Slough,3,3,0,0,0.0,0
1975,South Dorset,89,89,0,0,0.0,0
1975,South East Hampshire,3,3,0,0,0.0,0
1975,South Staffordshire,31,31,0,0,0.0,0
1975,Southam,31,31,24,24,0.7741935483870968,1
1975,Southend on Sea,15,15,0,0,0.0,0
1975,St Albans,10,10,3,3,0.3,1
1975,St Austell,19,19,9,9,0.47368421052631576,1
1975,St Germans,17,17,8,8,0.47058823529411764,1
1975,Stafford,38,38,19,19,0.5,1
1975,Staffordshire Moorlands,41,41,0,0,0.0,0
1975,Stevenage,4,4,0,0,0.0,0
1975,Stoke on Trent,1,1,0,0,0.0,0
1975,Stratford upon Avon,33,33,21,21,0.6363636363636364,1
1975,Stratton,11,11,8,8,0.7272727272727273,1
1975,Stroud (1837 onw),38,38,11,11,0.2894736842105263,1
1975,Surrey Mid Eastern,13,13,0,0,0.0,0
1975,Surrey North Western,7,7,0,0,0.0,0
1975,Surrey South Eastern,18,18,0,0,0.0,0
1975,Surrey South Western,44,44,0,0,0.0,0
1975,Sutton (1965 onw),1,1,0,0,0.0,0
1975,Swadlincote,32,32,0,0,0.0,0
1975,Swindon,29,29,0,0,0.0,0
1975,Tameside,1,1,0,0,0.0,0
1975,Taunton Deane,50,50,0,0,0.0,0
1975,Tavistock,26,26,24,24,0.9230769230769231,1
1975,Thanet,7,7,5,5,0.7142857142857143,1
1975,Thurrock (1939 onw),1,1,0,0,0.0,0
1975,Tiverton,61,61,25,25,0.4098360655737705,1
1975,Tonbridge,38,38,6,6,0.15789473684210525,1
1975,Torbay,4,4,0,0,0.0,0
1975,Towcester,30,30,21,21,0.7,1
1975,Trafford,5,5,0,0,0.0,0
1975,Trowbridge,16,16,0,0,0.0,0
1975,Truro,25,25,16,16,0.64,1
1975,Uckfield,8,8,0,0,0.0,0
1975,Uttlesford,57,57,0,0,0.0,0
1975,Vale Royal,47,47,0,0,0.0,0
1975,Waltham Forest,1,1,0,0,0.0,0
1975,Warminster,33,33,14,14,0.42424242424242425,1
1975,Warwick & Leamington,35,35,0,0,0.0,0
1975,Watford,8,8,3,3,0.375,1
1975,Waveney,63,62,0,0,0.0,0
1975,Wayland,65,65,18,18,0.27692307692307694,1
1975,Wellingborough,25,25,20,20,0.8,1
1975,West Lancashire,15,15,0,0,0.0,0
1975,West Somerset,43,43,0,0,0.0,0
1975,Weymouth (1959-97),61,61,9,9,0.14754098360655737,1
1975,Weymouth (to 1958),61,61,9,9,0.14754098360655737,1
1975,Winchester,29,29,12,12,0.41379310344827586,1
1975,Windsor & Maidenhead,12,12,0,0,0.0,0
1975,Witney,39,39,25,25,0.6410256410256411,1
1975,Worksop,13,13,9,9,0.6923076923076923,1
1975,Wrekin,36,36,0,0,0.0,0
1975,Wycombe,20,20,10,10,0.5,1
1976,Alcester,16,16,14,14,0.875,1
1976,Alton (1837 onw),22,22,13,13,0.5909090909090909,1
1976,Ampthill,30,30,17,17,0.5666666666666667,1
1976,Andover,32,32,21,21,0.65625,1
1976,Appleby,35,35,0,0,0.0,0
1976,Ashbourne,48,48,38,38,0.7916666666666666,1
1976,Ashford (1941-1998),43,43,0,0,0.0,0
1976,Aylesbury,58,58,33,33,0.5689655172413793,1
1976,Bakewell (1839 onw),56,56,48,48,0.8571428571428571,1
1976,Banbury,35,35,23,23,0.6571428571428571,1
1976,Barking (1965-1980),1,1,0,0,0.0,0
1976,Barnstaple,69,69,38,38,0.5507246376811594,1
1976,Basford,24,24,18,18,0.75,1
1976,Basingstoke,35,35,29,29,0.8285714285714286,1
1976,Battle,22,22,0,0,0.0,0
1976,Bedford,45,45,28,28,0.6222222222222222,1
1976,Belper,18,18,15,15,0.8333333333333334,1
1976,Bexley,1,1,0,0,0.0,0
1976,Bideford,40,40,17,17,0.425,1
1976,Biggleswade,26,26,25,25,0.9615384615384616,1
1976,Bishops Stortford,21,21,9,9,0.42857142857142855,1
1976,Blackburn,14,14,0,0,0.0,0
1976,Blackpool & Fylde,16,16,0,0,0.0,0
1976,Bodmin,21,21,13,13,0.6190476190476191,1
1976,Brackley,27,27,17,17,0.6296296296296297,1
1976,Bracknell,10,10,0,0,0.0,0
1976,Braintree,61,61,11,11,0.18032786885245902,1
1976,Brent,1,1,0,0,0.0,0
1976,Brentwood,9,9,0,0,0.0,0
1976,Bridgnorth,44,44,24,24,0.5454545454545454,1
1976,Bridport (1959 to 1997),46,46,17,17,0.3695652173913043,1
1976,Bridport (to 1958),46,46,17,17,0.3695652173913043,1
1976,Brighton,1,1,0,0,0.0,0
1976,Broxbourne,1,1,0,0,0.0,0
1976,Bullingdon,53,53,0,0,0.0,0
1976,Burnley & Pendle,23,23,0,0,0.0,0
1976,Camborne-Redruth,1,1,0,0,0.0,0
1976,Camelford,13,13,11,11,0.8461538461538461,1
1976,Cannock Chase,2,2,0,0,0.0,0
1976,Central Cleveland,21,21,0,0,0.0,0
1976,Chatham,13,13,0,0,0.0,0
1976,Chelmsford,27,27,22,22,0.8148148148148148,1
1976,Cheltenham,57,57,10,10,0.17543859649122806,1
